gene_id,gene_symbol,log2fc,log2fc_se,pval,pval_adj,base_mean
ENSG00000124343,XG,0.46537798578763095,0.7752282527238795,0.5482990422841814,0.9015839801491304,2.274227056247961
ENSG00000287292,ENSG00000287292,-0.260340218457767,0.43369079431018986,0.548313025771361,0.9015839801491304,75.10279000230139
ENSG00000039068,CDH1,-0.1398514169634752,0.23297613253617577,0.5483182035482344,0.9015839801491304,220.8716102539348
ENSG00000236861,BET1-AS1,-0.28401092183323723,0.4731715739260027,0.5483541625919122,0.9015839801491304,7.501833016159034
ENSG00000119688,ABCD4,-0.08478595360412398,0.14129128909007793,0.5484535017095022,0.9016501578369058,165.34950116838462
ENSG00000156671,SAMD8,-0.09728609158183503,0.16213744122048823,0.5484913278097456,0.9016501578369058,227.3872386596098
ENSG00000065491,TBC1D22B,-0.05314474264147931,0.08860376328437324,0.5486379880237611,0.9018115762507175,146.26276496913556
ENSG00000197620,EOLA1,-0.2883203404679719,0.4808048364853964,0.5487315866422104,0.9018538135372556,3.970118889212336
ENSG00000230817,LINC01362,-0.26537554954173054,0.44262364844408447,0.5488053631547154,0.9018538135372556,5.0784089691389305
ENSG00000174007,CEP19,0.19173163662516557,0.319887736429938,0.5489250856447927,0.9018538135372556,6.382951377646798
ENSG00000140057,AK7,-0.17116110387915057,0.2855779943335354,0.548939668412263,0.9018538135372556,36.02535849759078
ENSG00000176986,SEC24C,0.07410909451112922,0.12366713422597943,0.5489977508349158,0.9018538135372556,110.39723234405325
ENSG00000130368,MAS1,-0.22676773877956072,0.37842638605647727,0.5490137135708841,0.9018538135372556,5.381653325136559
ENSG00000153165,RGPD3,0.3192502754056106,0.5327799216330404,0.5490288271465221,0.9018538135372556,3.6024034816602555
ENSG00000141030,COPS3,-0.06616510801684522,0.11046936001116936,0.5492093373865609,0.9018538135372556,82.67159782799573
ENSG00000130032,PRRG3,0.1950499281896236,0.3257181062934045,0.5492859381041835,0.9018538135372556,11.412684626081246
ENSG00000130035,GALNT8,-0.1040255291961129,0.1737217647303443,0.5493026671475655,0.9018538135372556,85.07097643587312
ENSG00000048544,MRPS10,-0.07978392396076263,0.13325365346439932,0.5493481232404482,0.9018538135372556,58.93795229187805
ENSG00000180346,TIGD2,0.20700776053288014,0.3457407627589655,0.5493483308289777,0.9018538135372556,6.851148943947433
ENSG00000204392,LSM2,0.11104539822530515,0.18548548410049134,0.5493900773156537,0.9018538135372556,55.28654186608647
ENSG00000165568,AKR1E2,-0.2912670467108755,0.48657302706899125,0.5494335795961728,0.9018538135372556,3.2598496990761805
ENSG00000121152,NCAPH,0.2856259781046908,0.47719598143205133,0.5494725549173887,0.9018538135372556,3.7767239063923137
ENSG00000189221,MAOA,0.20427767468779554,0.3413016208395218,0.5494894442508861,0.9018538135372556,18.04952397462409
ENSG00000233927,RPS28,0.14743706641367865,0.24636846920069733,0.5495455169119986,0.9018538135372556,324.1090793651717
ENSG00000062194,GPBP1,-0.08594234915330763,0.1436159172106979,0.5495610619226372,0.9018538135372556,905.893468848811
ENSG00000110619,CARS1,-0.21527843648618455,0.3597980622904816,0.5496189065576104,0.9018538135372556,282.4995961655289
ENSG00000163482,STK36,-0.16503548483212518,0.2758360445547033,0.5496330545231621,0.9018538135372556,24.321068823185374
ENSG00000124789,NUP153,-0.04643960417594536,0.07763205505662094,0.5497055560665819,0.9018577461594733,300.25545446578263
ENSG00000166689,PLEKHA7,0.1353135073031033,0.2262157943061823,0.5497323887214891,0.9018577461594733,207.42398348614293
ENSG00000223697,ENSG00000223697,0.3721248308183189,0.6223328402992984,0.5498723213926496,0.901932707106896,3.0459307756619216
ENSG00000205363,INSYN1,0.26480092657942006,0.44288095135779026,0.5499030351327909,0.901932707106896,4.831660697577533
ENSG00000176868,ENSG00000176868,-0.31828174611617055,0.5323783209469931,0.5499408182934282,0.901932707106896,3.1470697980278834
ENSG00000047662,FAM184B,0.12296225549204129,0.20570550958175768,0.5500009597662029,0.901932707106896,97.05736890965886
ENSG00000143603,KCNN3,0.11716072128055319,0.19600960529746445,0.5500204453991481,0.901932707106896,66.00241052462829
ENSG00000197724,PHF2,-0.08093582998167154,0.13543676597470264,0.550112685799406,0.9020044716839573,176.79008716738386
ENSG00000141579,ZNF750,-0.25178061848067895,0.4215008093700772,0.5502783053481983,0.9021539397196741,6.20411629686853
ENSG00000279082,LINC01727,-0.3336180424769993,0.5585347023595854,0.5503008123726716,0.9021539397196741,6.313461089130776
ENSG00000141504,SAT2,0.13418206559232151,0.22472448672125175,0.5504433671606307,0.9021621641501615,77.37397292612359
ENSG00000196218,RYR1,-0.14470320722484514,0.24235003497916358,0.5504516331666001,0.9021621641501615,22.42644165731234
ENSG00000109771,LRP2BP,0.13229511399873248,0.22157630567875153,0.5504650177323944,0.9021621641501615,249.58093255327384
ENSG00000117640,MTFR1L,-0.11334329312506322,0.18986458652640295,0.5505280048113275,0.9021621641501615,47.960317349796526
ENSG00000161048,NAPEPLD,-0.08144217145641841,0.13643303831426237,0.5505482546313261,0.9021621641501615,743.2634890327888
ENSG00000102755,FLT1,-0.25000829573140665,0.41893564911278613,0.5506608408950826,0.9022671950101093,5.954454220168434
ENSG00000144791,LIMD1,0.3428535897978177,0.5746496416906488,0.5507540025266964,0.9023403825846825,87.10174562496398
ENSG00000171811,CFAP46,-0.21451733134103326,0.35961390160463114,0.5508270673548736,0.9023806341144686,12.28555580833577
ENSG00000126070,AGO3,0.058826369123400335,0.09867266083931844,0.5510570011151996,0.9024523707732277,1084.5168956335913
ENSG00000256972,ENSG00000256972,-0.2583655915057154,0.4334169385510991,0.5510995551738624,0.9024523707732277,8.021257085495279
ENSG00000227906,SNAP25-AS1,-0.16972752519076248,0.28472652003534127,0.5511036226093411,0.9024523707732277,41.40765972390041
ENSG00000131711,MAP1B,0.09133086641520297,0.15322044288533307,0.5511251640210246,0.9024523707732277,984.9832581473609
ENSG00000156374,PCGF6,-0.06895046974807874,0.11569988908818139,0.5512137058325562,0.9024523707732277,83.90211660443721
ENSG00000183891,TTC32,-0.08334854747471954,0.1398698520859763,0.5512415430892392,0.9024523707732277,88.31404694951318
ENSG00000171931,FBXW10,-0.34537188827924825,0.5795831742680466,0.551244021951116,0.9024523707732277,3.28815451044498
ENSG00000271303,SRXN1,-0.2563887480885009,0.4302728417882711,0.5512588620523731,0.9024523707732277,7.6931460961809455
ENSG00000274275,ENSG00000274275,-0.3450389375344212,0.579275766061947,0.5514167636070237,0.9026314524884218,3.1758851000013957
ENSG00000234705,HMGA1P4,0.3005478471843373,0.5047387348575737,0.5515411660570417,0.9026901925941162,7.485868575159398
ENSG00000188786,MTF1,0.08013916988203626,0.13458824792431348,0.5515496748321872,0.9026901925941162,100.94276517856376
ENSG00000047621,C12orf4,-0.08848167733793388,0.14863125104491867,0.5516362399782407,0.9027029348608332,174.0665696687845
ENSG00000171204,TMEM126B,-0.09124249936400292,0.1532942104205701,0.5517020063138307,0.9027029348608332,80.8692686985157
ENSG00000269176,ENSG00000269176,0.2631608112358424,0.4421457943364728,0.5517163894479822,0.9027029348608332,4.647241354102348
ENSG00000180354,MTURN,0.07687227149460842,0.12917656605613587,0.5517802660409613,0.9027029348608332,619.2570733832129
ENSG00000269054,ZNF497-AS1,-0.18730178886451973,0.31480350736492413,0.5518568440634122,0.9027029348608332,11.04683124241111
ENSG00000287249,ENSG00000287249,0.20532449065695937,0.34516967935175613,0.551943147564894,0.9027029348608332,14.316350273623668
ENSG00000136011,STAB2,-0.2565656894196792,0.43132482601444694,0.5519559602491523,0.9027029348608332,3.76881072699863
ENSG00000161328,LRRC56,0.26100554978930296,0.4388320715649004,0.5519950927806834,0.9027029348608332,3.843529182945729
ENSG00000103423,DNAJA3,-0.09790211970344496,0.16464448397962037,0.5520925675493117,0.9027029348608332,96.2137581469716
ENSG00000138623,SEMA7A,0.1421947085783656,0.23916114501853855,0.5521402574718801,0.9027029348608332,97.67870688912878
ENSG00000261840,ENSG00000261840,-0.27215910422719775,0.4577716804455702,0.5521575268476411,0.9027029348608332,10.285228271795663
ENSG00000108830,RND2,0.256755902470157,0.4318719747651751,0.552165335571116,0.9027029348608332,6.726434390596591
ENSG00000146842,TMEM209,-0.08660235986369653,0.1456764107171007,0.5521881444932554,0.9027029348608332,96.30359099957064
ENSG00000103855,CD276,0.19679015834962288,0.33108243761602135,0.5522551968601983,0.9027041813002173,11.316052887119259
ENSG00000153291,SLC25A27,0.058141363403252114,0.09782538568288306,0.5522859353964462,0.9027041813002173,497.3265390828133
ENSG00000180953,ST20,0.1345280609282283,0.22663670059191104,0.5527899669630086,0.902787273427574,55.12050163681777
ENSG00000285726,ENSG00000285726,0.2575330874907811,0.4338997546609072,0.5528256391037369,0.902787273427574,5.147287686717509
ENSG00000133878,DUSP26,-0.17464891122111417,0.29425582907761766,0.5528282194995231,0.902787273427574,32.27041052046785
ENSG00000229227,ENSG00000229227,0.3095564638395585,0.5215747064712442,0.552844177161016,0.902787273427574,7.344244729872765
ENSG00000105186,ANKRD27,-0.07800350861765884,0.1314497785063236,0.5529073297511549,0.902787273427574,111.60908828252501
ENSG00000144962,SPATA16,-0.2480045240153399,0.4180005083900301,0.5529726793200826,0.902787273427574,3.8005913817734984
ENSG00000163634,THOC7,-0.08709855456595754,0.14680264244953437,0.5529779064953964,0.902787273427574,77.96571425360668
ENSG00000163374,YY1AP1,0.0773651245462989,0.1304308989171424,0.5530805819747742,0.902787273427574,321.6221683981456
ENSG00000174939,ASPHD1,-0.12119670789138107,0.20435801522931857,0.553140529176071,0.902787273427574,217.72796809847574
ENSG00000004399,PLXND1,0.14928172723492425,0.2517311569696173,0.5531674577860475,0.902787273427574,182.92543688870535
ENSG00000117010,ZNF684,-0.0886944049566324,0.14956883604325533,0.5531807711086374,0.902787273427574,59.31371955159379
ENSG00000157500,APPL1,0.048568889341560666,0.0819105093638867,0.5532141831167268,0.902787273427574,284.9460741847046
ENSG00000125877,ITPA,-0.1438781383114,0.24265987707450792,0.5532340195922856,0.902787273427574,49.277865766720545
ENSG00000119705,SLIRP,-0.06763425606858517,0.11407506082567999,0.553253050274805,0.902787273427574,247.36096238282903
